id,user_id,created,updated,place_id,status,type
88713,417,2022-03-22 10:09:09+00:00,2022-04-13 19:40:01+00:00,65417,Inactive,All you can eat
88722,417,2022-03-22 10:09:09+00:00,2022-04-13 19:40:01+00:00,65417,Inactive,All you can eat
88752,417,2022-03-22 10:09:09+00:00,2022-04-13 16:39:24+00:00,65417,Inactive,All you can eat
88758,417,2022-03-22 10:09:09+00:00,2022-04-13 19:40:01+00:00,65417,Inactive,All you can eat
88780,417,2022-03-22 10:09:09+00:00,2022-04-13 19:45:01+00:00,65417,Inactive,All you can eat
88817,417,2022-03-22 10:09:09+00:00,2022-04-13 19:45:01+00:00,65417,Inactive,All you can eat
88907,417,2022-03-22 10:09:09+00:00,2022-04-13 19:50:02+00:00,65417,Inactive,All you can eat
89023,417,2022-03-22 10:15:55+00:00,2022-04-13 20:45:01+00:00,65417,Inactive,All you can eat
89082,417,2022-03-22 10:09:09+00:00,2022-04-13 23:05:01+00:00,65417,Inactive,All you can eat
89151,417,2022-03-22 10:09:09+00:00,2022-04-14 01:05:01+00:00,65417,Inactive,All you can eat
89157,417,2022-03-22 10:09:09+00:00,2022-04-14 01:05:01+00:00,65417,Inactive,All you can eat
89173,417,2022-03-22 10:09:09+00:00,2022-04-13 22:55:20+00:00,65417,Inactive,All you can eat
89926,417,2022-03-22 10:09:09+00:00,2022-04-21 15:49:34+00:00,65417,Inactive,All you can eat
90383,417,2022-03-22 10:15:55+00:00,2022-04-24 12:14:17+00:00,65417,Inactive,All you can eat
90410,417,2022-03-22 10:09:09+00:00,2022-04-24 13:06:36+00:00,65417,Inactive,All you can eat
90432,417,2022-03-22 10:09:09+00:00,2022-04-24 14:48:01+00:00,65417,Inactive,All you can eat
90440,417,2022-03-22 10:15:55+00:00,2022-04-24 14:50:21+00:00,65417,Inactive,All you can eat
90481,417,2022-03-22 10:09:09+00:00,2022-04-24 16:50:35+00:00,65417,Inactive,All you can eat
90490,417,2022-03-22 10:09:09+00:00,2022-04-24 16:53:55+00:00,65417,Inactive,All you can eat
90498,417,2022-03-22 10:09:09+00:00,2022-04-24 17:06:38+00:00,65417,Inactive,All you can eat
90510,417,2022-03-22 10:09:09+00:00,2022-04-24 17:23:17+00:00,65417,Inactive,All you can eat
90516,417,2022-03-22 10:09:09+00:00,2022-04-24 17:33:15+00:00,65417,Inactive,All you can eat
90534,417,2022-03-22 10:09:09+00:00,2022-04-24 17:37:38+00:00,65417,Inactive,All you can eat
90540,417,2022-03-22 10:09:09+00:00,2022-04-24 17:45:05+00:00,65417,Inactive,All you can eat
90544,417,2022-03-22 10:09:09+00:00,2022-04-24 19:46:49+00:00,65417,Inactive,All you can eat
90548,417,2022-03-22 10:09:09+00:00,2022-04-24 19:46:31+00:00,65417,Inactive,All you can eat
90555,417,2022-03-22 10:09:09+00:00,2022-04-24 18:23:44+00:00,65417,Inactive,All you can eat
90619,417,2022-03-22 10:15:55+00:00,2022-04-24 19:46:18+00:00,65417,Inactive,All you can eat
90625,417,2022-03-22 10:09:09+00:00,2022-04-24 19:21:26+00:00,65417,Inactive,All you can eat
90698,417,2022-03-22 10:15:55+00:00,2022-04-24 20:29:17+00:00,65417,Inactive,All you can eat
90706,417,2022-03-22 10:15:55+00:00,2022-04-24 20:55:52+00:00,65417,Inactive,All you can eat
90707,417,2022-03-22 10:09:09+00:00,2022-04-24 20:55:52+00:00,65417,Inactive,All you can eat
90713,417,2022-03-22 10:20:51+00:00,2022-04-24 20:55:52+00:00,65417,Inactive,All you can eat
90724,417,2022-03-22 10:15:55+00:00,2022-04-24 20:57:10+00:00,65417,Inactive,All you can eat
90730,417,2022-03-22 10:15:55+00:00,2022-04-24 20:58:30+00:00,65417,Inactive,All you can eat
90738,417,2022-03-22 10:15:55+00:00,2022-04-24 20:59:18+00:00,65417,Inactive,All you can eat
90744,417,2022-03-22 10:15:55+00:00,2022-04-24 20:59:49+00:00,65417,Inactive,All you can eat
90750,417,2022-03-22 10:15:55+00:00,2022-04-24 21:00:20+00:00,65417,Inactive,All you can eat
90756,417,2022-03-22 10:15:55+00:00,2022-04-24 21:16:00+00:00,65417,Inactive,All you can eat
90764,417,2022-03-22 10:20:51+00:00,2022-04-24 21:16:00+00:00,65417,Inactive,All you can eat
90774,417,2022-03-22 10:09:09+00:00,2022-04-24 21:16:00+00:00,65417,Inactive,All you can eat
90780,417,2022-03-22 10:15:55+00:00,2022-04-24 21:31:34+00:00,65417,Inactive,All you can eat
90787,417,2022-03-22 10:15:55+00:00,2022-04-24 21:31:45+00:00,65417,Inactive,All you can eat
90799,417,2022-03-22 10:15:55+00:00,2022-04-25 00:35:01+00:00,65417,Inactive,All you can eat
90814,417,2022-03-22 10:20:51+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90815,417,2022-03-22 10:15:55+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90819,417,2022-03-22 10:15:55+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90825,417,2022-03-22 10:09:09+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90826,417,2022-03-22 10:15:55+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90827,417,2022-03-22 10:20:51+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90831,417,2022-03-22 10:09:09+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90836,417,2022-03-22 10:09:09+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90837,417,2022-03-22 10:15:55+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90842,417,2022-03-22 10:09:09+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90843,417,2022-03-22 10:15:55+00:00,2022-04-25 00:50:01+00:00,65417,Inactive,All you can eat
90882,417,2022-03-22 10:09:09+00:00,2022-04-25 03:47:33+00:00,65417,Inactive,All you can eat
90886,417,2022-03-22 10:09:09+00:00,2022-04-25 03:50:43+00:00,65417,Inactive,All you can eat
90902,417,2022-03-22 10:09:09+00:00,2022-04-25 03:49:28+00:00,65417,Inactive,All you can eat
91100,417,2022-03-22 10:09:09+00:00,2022-04-27 07:50:20+00:00,65417,Inactive,All you can eat
91104,417,2022-03-22 10:09:09+00:00,2022-04-27 07:49:36+00:00,65417,Inactive,All you can eat
91128,417,2022-03-22 10:09:09+00:00,2022-04-27 10:56:03+00:00,65417,Inactive,All you can eat
91173,417,2022-03-22 10:09:09+00:00,2022-04-27 14:33:45+00:00,65417,Inactive,All you can eat
91194,417,2022-03-22 10:09:09+00:00,2022-04-27 14:55:53+00:00,65417,Inactive,All you can eat
91202,417,2022-03-22 10:09:09+00:00,2022-04-27 15:43:08+00:00,65417,Inactive,All you can eat
91213,417,2022-03-22 10:09:09+00:00,2022-04-27 16:59:47+00:00,65417,Inactive,All you can eat
91222,417,2022-03-22 10:09:09+00:00,2022-04-27 18:01:19+00:00,65417,Inactive,All you can eat
91255,417,2022-03-22 10:09:09+00:00,2022-04-27 19:33:33+00:00,65417,Inactive,All you can eat
91259,417,2022-03-22 10:09:09+00:00,2022-04-27 17:30:40+00:00,65417,Inactive,All you can eat
91263,417,2022-03-22 10:09:09+00:00,2022-04-27 17:01:57+00:00,65417,Inactive,All you can eat
91267,417,2022-03-22 10:09:09+00:00,2022-04-27 18:56:55+00:00,65417,Inactive,All you can eat
91278,417,2022-03-22 10:09:09+00:00,2022-04-27 17:32:04+00:00,65417,Inactive,All you can eat
91303,417,2022-03-22 10:09:09+00:00,2022-04-27 17:33:44+00:00,65417,Inactive,All you can eat
91383,417,2022-03-22 10:09:09+00:00,2022-04-27 17:48:36+00:00,65417,Inactive,All you can eat
91387,417,2022-03-22 10:09:09+00:00,2022-04-27 17:42:47+00:00,65417,Inactive,All you can eat
91410,417,2022-03-22 10:09:09+00:00,2022-04-27 19:35:01+00:00,65417,Inactive,All you can eat
91434,417,2022-03-22 10:09:09+00:00,2022-04-27 19:55:25+00:00,65417,Inactive,All you can eat
91438,417,2022-03-22 10:09:09+00:00,2022-04-27 17:59:18+00:00,65417,Inactive,All you can eat
91531,417,2022-03-22 10:09:09+00:00,2022-04-27 19:07:23+00:00,65417,Inactive,All you can eat
91606,417,2022-03-22 10:09:09+00:00,2022-04-27 18:42:09+00:00,65417,Inactive,All you can eat
91621,417,2022-03-22 10:09:09+00:00,2022-04-27 18:22:44+00:00,65417,Inactive,All you can eat
91648,417,2022-03-22 10:20:51+00:00,2022-04-27 19:55:25+00:00,65417,Inactive,All you can eat
91660,417,2022-03-22 10:09:09+00:00,2022-04-27 19:55:06+00:00,65417,Inactive,All you can eat
91723,417,2022-03-22 10:09:09+00:00,2022-04-27 19:38:04+00:00,65417,Inactive,All you can eat
91784,417,2022-03-22 10:09:09+00:00,2022-04-27 19:43:02+00:00,65417,Inactive,All you can eat
91788,417,2022-03-22 10:09:09+00:00,2022-04-27 19:47:51+00:00,65417,Inactive,All you can eat
91914,417,2022-03-22 10:09:09+00:00,2022-04-27 21:50:01+00:00,65417,Inactive,All you can eat
92020,417,2022-03-22 10:09:09+00:00,2022-04-28 16:25:27+00:00,65417,Inactive,All you can eat
92057,417,2022-03-22 10:09:09+00:00,2022-04-28 16:46:08+00:00,65417,Inactive,All you can eat
92083,417,2022-03-22 10:09:09+00:00,2022-04-28 17:50:32+00:00,65417,Inactive,All you can eat
92087,417,2022-03-22 10:09:09+00:00,2022-04-28 18:20:50+00:00,65417,Inactive,All you can eat
92094,417,2022-03-22 10:09:09+00:00,2022-04-28 18:35:41+00:00,65417,Inactive,All you can eat
92114,417,2022-03-22 10:09:09+00:00,2022-04-28 18:26:34+00:00,65417,Inactive,All you can eat
92133,417,2022-03-22 10:09:09+00:00,2022-04-28 18:06:54+00:00,65417,Inactive,All you can eat
92202,417,2022-03-22 10:09:09+00:00,2022-04-28 18:45:11+00:00,65417,Inactive,All you can eat
92228,417,2022-03-22 10:09:09+00:00,2022-04-28 19:04:26+00:00,65417,Inactive,All you can eat
92270,417,2022-03-22 10:09:09+00:00,2022-04-28 17:45:00+00:00,65417,Inactive,All you can eat
92296,417,2022-03-22 10:09:09+00:00,2022-04-28 18:46:17+00:00,65417,Inactive,All you can eat
92300,417,2022-03-22 10:09:09+00:00,2022-04-28 18:52:23+00:00,65417,Inactive,All you can eat
92370,417,2022-03-22 10:09:09+00:00,2022-04-28 18:53:15+00:00,65417,Inactive,All you can eat
92384,417,2022-03-22 10:09:09+00:00,2022-04-28 18:54:25+00:00,65417,Inactive,All you can eat
92475,417,2022-03-22 10:09:09+00:00,2022-04-28 19:33:36+00:00,65417,Inactive,All you can eat
92508,417,2022-03-22 10:09:09+00:00,2022-04-28 18:57:10+00:00,65417,Inactive,All you can eat
92630,417,2022-03-22 10:09:09+00:00,2022-04-28 19:43:03+00:00,65417,Inactive,All you can eat
92631,417,2022-03-22 10:20:51+00:00,2022-04-28 19:43:03+00:00,65417,Inactive,All you can eat
92642,417,2022-03-22 10:09:09+00:00,2022-04-28 19:37:33+00:00,65417,Inactive,All you can eat
92736,417,2022-03-22 10:09:09+00:00,2022-04-28 19:55:17+00:00,65417,Inactive,All you can eat
92819,417,2022-03-22 10:09:09+00:00,2022-04-28 22:35:01+00:00,65417,Inactive,All you can eat
92854,417,2022-03-22 10:15:55+00:00,2022-04-29 18:00:01+00:00,65417,Inactive,All you can eat
92858,417,2022-03-22 10:15:55+00:00,2022-04-29 17:42:51+00:00,65417,Inactive,All you can eat
92862,417,2022-03-22 10:15:55+00:00,2022-04-29 17:42:34+00:00,65417,Inactive,All you can eat
92866,417,2022-03-22 10:15:55+00:00,2022-04-29 19:15:22+00:00,65417,Inactive,All you can eat
92905,417,2022-03-22 10:15:55+00:00,2022-04-29 17:43:56+00:00,65417,Inactive,All you can eat
92945,417,2022-03-22 10:15:55+00:00,2022-04-29 18:02:57+00:00,65417,Inactive,All you can eat
92949,417,2022-03-22 10:15:55+00:00,2022-04-29 18:52:22+00:00,65417,Inactive,All you can eat
93016,417,2022-03-22 10:15:55+00:00,2022-04-29 17:51:56+00:00,65417,Inactive,All you can eat
93020,417,2022-03-22 10:15:55+00:00,2022-04-29 18:51:10+00:00,65417,Inactive,All you can eat
93024,417,2022-03-22 10:15:55+00:00,2022-04-29 19:53:10+00:00,65417,Inactive,All you can eat
93083,417,2022-03-22 10:15:55+00:00,2022-04-29 19:08:13+00:00,65417,Inactive,All you can eat
93093,417,2022-03-22 10:15:55+00:00,2022-04-29 18:53:00+00:00,65417,Inactive,All you can eat
93100,417,2022-03-22 10:15:55+00:00,2022-04-29 20:00:01+00:00,65417,Inactive,All you can eat
93184,417,2022-03-22 10:15:55+00:00,2022-04-29 20:10:01+00:00,65417,Inactive,All you can eat
93197,417,2022-03-22 10:15:55+00:00,2022-04-29 20:10:01+00:00,65417,Inactive,All you can eat
93224,417,2022-03-22 10:15:55+00:00,2022-04-29 18:48:50+00:00,65417,Inactive,All you can eat
93225,417,2022-03-22 10:20:51+00:00,2022-04-29 18:48:50+00:00,65417,Inactive,All you can eat
93229,417,2022-03-22 10:15:55+00:00,2022-04-29 20:15:01+00:00,65417,Inactive,All you can eat
93235,417,2022-03-22 10:15:55+00:00,2022-04-29 20:20:01+00:00,65417,Inactive,All you can eat
93338,417,2022-03-22 10:15:55+00:00,2022-04-29 20:35:01+00:00,65417,Inactive,All you can eat
93403,417,2022-03-22 10:15:55+00:00,2022-04-29 19:13:40+00:00,65417,Inactive,All you can eat
93413,417,2022-03-22 10:15:55+00:00,2022-04-29 19:53:24+00:00,65417,Inactive,All you can eat
93418,417,2022-03-22 10:15:55+00:00,2022-04-29 19:47:48+00:00,65417,Inactive,All you can eat
93534,417,2022-03-22 10:15:55+00:00,2022-04-29 21:30:01+00:00,65417,Inactive,All you can eat
93540,417,2022-03-22 10:15:55+00:00,2022-04-29 19:53:38+00:00,65417,Inactive,All you can eat
93709,417,2022-03-22 10:09:09+00:00,2022-04-30 13:00:09+00:00,65417,Inactive,All you can eat
93721,417,2022-03-22 10:09:09+00:00,2022-04-30 12:59:54+00:00,65417,Inactive,All you can eat
93742,417,2022-03-22 10:09:09+00:00,2022-04-30 13:40:27+00:00,65417,Inactive,All you can eat
93750,417,2022-03-22 10:09:09+00:00,2022-04-30 14:12:33+00:00,65417,Inactive,All you can eat
93770,417,2022-03-22 10:15:55+00:00,2022-04-30 15:41:27+00:00,65417,Inactive,All you can eat
100911,417,2022-06-03 13:13:46+00:00,2022-06-03 13:13:46+00:00,59897,Inactive,All you can eat
100921,417,2022-06-03 13:13:46+00:00,2022-06-03 13:45:32+00:00,59897,Inactive,All you can eat
100935,417,2022-06-03 13:13:46+00:00,2022-06-03 15:50:01+00:00,59897,Inactive,All you can eat
101286,417,2022-06-03 13:13:46+00:00,2022-06-04 16:10:01+00:00,59897,Inactive,All you can eat
101956,417,2022-03-22 10:15:55+00:00,2022-06-07 12:21:40+00:00,65417,Inactive,All you can eat
101962,417,2022-06-03 13:13:46+00:00,2022-06-07 13:10:02+00:00,59897,Inactive,All you can eat
104351,417,2022-06-15 19:32:05+00:00,2022-06-15 19:32:05+00:00,102096,Inactive,All you can eat
104357,417,2022-06-15 19:32:05+00:00,2022-06-15 20:00:55+00:00,102096,Inactive,All you can eat
104380,417,2022-06-15 19:32:05+00:00,2022-06-15 20:54:30+00:00,102096,Inactive,All you can eat
104403,417,2022-06-15 19:32:05+00:00,2022-06-15 21:43:30+00:00,102096,Inactive,All you can eat
104421,417,2022-06-15 19:32:05+00:00,2022-06-15 23:43:57+00:00,102096,Inactive,All you can eat
104425,417,2022-06-15 19:32:05+00:00,2022-06-15 23:40:43+00:00,102096,Inactive,All you can eat
104593,417,2022-06-15 19:32:05+00:00,2022-06-16 22:25:01+00:00,102096,Inactive,All you can eat
104597,417,2022-06-15 19:32:05+00:00,2022-06-16 22:25:01+00:00,102096,Inactive,All you can eat
106557,424,2022-06-23 11:43:36+00:00,2022-06-23 11:43:36+00:00,102096,Inactive,Freebie
120162,417,2022-07-13 12:16:07+00:00,2022-08-13 12:00:01+00:00,94025,Inactive,Discount on specific menu items
120164,417,2022-07-13 12:17:25+00:00,2022-08-13 12:20:01+00:00,94025,Inactive,Discount on specific menu items
124482,417,2022-07-20 09:26:00+00:00,2022-07-21 07:20:12+00:00,106493,Inactive,Freebie
133542,424,2022-07-31 11:24:31+00:00,2022-07-31 14:00:01+00:00,59897,Inactive,Goodie bag
139598,417,2022-08-07 12:53:01+00:00,2022-08-07 14:50:52+00:00,59897,Inactive,Goodie bag
154062,417,2022-06-15 19:32:05+00:00,2022-08-23 22:25:01+00:00,102096,Inactive,All you can eat
154075,417,2022-06-15 19:32:05+00:00,2022-08-23 10:38:11+00:00,102096,Inactive,All you can eat
154231,417,2022-06-15 19:32:05+00:00,2022-08-24 03:15:01+00:00,102096,Inactive,All you can eat
154955,417,2022-06-15 19:32:05+00:00,2022-08-24 22:20:01+00:00,102096,Inactive,All you can eat
155714,417,2022-06-15 19:32:05+00:00,2022-08-25 20:35:01+00:00,102096,Inactive,All you can eat
155764,417,2022-06-15 19:32:05+00:00,2022-08-25 21:00:01+00:00,102096,Inactive,All you can eat
156585,424,2022-08-26 09:19:29+00:00,2022-08-26 09:19:29+00:00,59897,Inactive,2 for 1 on specific menu items
167053,2608,2022-09-06 12:55:44+00:00,2022-09-06 12:55:44+00:00,59897,Inactive,2 for 1 on specific menu items
204299,417,2022-03-22 10:09:09+00:00,2022-11-04 20:15:01+00:00,65417,Inactive,All you can eat
227964,424,2023-01-07 20:54:25+00:00,2023-01-31 21:55:01+00:00,59897,Inactive,Freebie
